Link,EN_title,PENGLISH_title,PERSIAN_title,Content_1,Content_2,Score,Year,Genre,Time
https://www.imvbox.com/watch-persian-movie-iranian-movies/laughter-in-the-rain-khandeh-dar-baran,Laughter in the Rain,Khandeh Dar Baran,خنده در باران,"دکتر نادر آذرنگ، پزشک جوان ایرانی موفق به ابداع روشی برای ثبت حافظه بیماران در کما میشود. با این روش اطلاعات و خاطرات بیمار به صورت امن تا زمان خروج بیمار از کما نگهداری میشود و پس از خروج بیمار از کما اطلاعات به مغز او بازمیگردد. مشکل از جایی آغاز میشود که در هنگام بازگردانی اطلاعات دو بیمار اشتباهی رخ میدهد و خاطرات آن دو جابجا میشود. یکی از بیماران خوشه (نامزد سابق دکتر آذرنگ) و دیگری مرد جوان حقه بازی به نام بهروز است که میخواهد از ظاهر جدید خود برای پیدا کردن یک شوهر پولدار استفاده کند","A lovelorn doctor trying to invent a way to prevent brain damage in comatose patients manages to create a device that can digitally store an individual's memories. After he is jilted at the altar by his fiancee, he accidentally swaps her memories with those of a serial womaniser and realises that the device can perhaps help him erase the painful events in his own past. Hilarity ensues as he tries to perfect his invention in this memorable romantic comedy that asks the question: ""Can you remember who you are if you forget who you were?""Nader is a doctor whose engagement with Khosheh falls apart during the wedding but he cannot stop thinking about her. Because of an accident, Khosheh and someone named Behroz fall into coma and Nader uses this opportunity to test his invention that stores and retrieves patients’ memories. But because of a mistake, the memories of these two people are swapped. The result is that Khosheh has Behroz’s personality and Behroz has Khosheh’s personality! Khosheh decides to marry her rich cousin but falls into a coma by accident again and this time Nader fixes Khosheh’s and Behroz’s memories. In the end, Khosheh and Nader marry each other.",6,2011,Comedy,100
https://www.imvbox.com/watch-persian-movie-iranian-movies/crime-jorm,Crime,Jorm,جرم,,"Played out in black and white, Crime tells the story of a young man, currently imprisoned for his crimes. After being released, the man reunites with the woman and young boy who have his heart. But though some aspects of his life look to be on the up, it slowly becomes apparent that not all of his troubles are yet behind him. Can he overcome them? Or will he be seduced back into a world of crime and violence?This film is about a man who does not want to stray from his opinions.",7.6,2011,Crime,110
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-criminals-khalafkaran,The Criminals,Khalafkaran,خلافکاران,"مسافری که مقیم خارج کشور است بعد از ورود به کشور تصمیم میگیرد همراه با یک مقام عالی رتبه بانکی، اختلاص بزرگی را انجام دهد. غافل از اینکه آشنایی با شخصیت های جذاب سرآغاز داستان هایی سرشار از خنده است…",A small time crook gets framed in a giant bank embezzlement. He tries to bring the real culprit back from Canada back to justice.,5.8,2011,Comedy,83
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-retired-bazneshasteha,The Retired,Bazneshasteha,بازنشسته ها,"صه ی مردی است که بعد از بازنشسته شدن به خاطر آزار و اذیت های همسرش، در پی پیدا کردن شغل دوم است. اما در بیرون از خانه با اتفاقاتی روبرو میشود که…",,7.3,2011,Comedy,90
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-bird-keeper-parandebaz,The Bird Keeper,Parandeh Baz,پرنده باز,داستان فیلم درباره کفتر بازی است که به مکه می رود و به سفارش یکی از دوستانش به خاطر ازدواج مجدد یکی از اعمال حج را بجا نمی آورد و ماجراهای جالبی اتفاق می افتد.,"Fereydoon is a pigeon keeper. After returning home from a long journey to Mecca, he realizes that he forgot to perform an important ritual while he was there. His marriage and his whole existence is in crisis. As he tries to fix the trouble he has caused, he manages to get himself into deeper trouble and endless unfortunate situations. Is everything truly hopeless? This light-hearted comedy perfectly balances impossible situations with witty characters in a highly unusual story.",6,2011,Comedy,90
https://www.imvbox.com/watch-persian-movie-iranian-movies/no-men-allowed-vorood-aghayan-mamnoo,No Men Allowed,Voroode Aghayan Mamnoo,ورود آقایان ممنوع,,"In order to prepare her best and brightest for the upcoming chemistry Olympiad, strict, conservative headmistress Ms. Darabi is forced to break her lifelong rule of not allowing male teachers in the school and reluctantly hires the bumbling Mr. Jebeli. Little does she know though that several of her students, led by the self-assured Paria, have a plan to get her to fall in love with him. 'No Men Allowed' is a hilarious, rollicking romcom, chock-full of witty dialogue and zany antics that will have you coming back time and time again!According to a principle in a girls’ high school, men are not allowed to enter the school...",6.7,2011,Comedy,102
https://www.imvbox.com/watch-persian-movie-iranian-movies/mourning-soug,Mourning,Soug,سوگ,,"In this darkly comic road trip, a deaf couple take responsibility for their nephew, Arshia, following the death of his parents. Most children are ignorant to the problems of adults by sheer ignorance but Arshia literally cannot understand the frantic signing between his aunt and uncle. What follows is a film that stands out for its cinematic poetry by conveying the premise that even where disability is present, compassion is universal through even the simplest of gestures.",7,2011,Drama,81
https://www.imvbox.com/watch-persian-movie-iranian-movies/salma-and-the-apple-sib-va-salma,Salma and the Apple,Sib Va Salma,سیب و سلما,سیب و سلما داستان طلبه جوانی است که سیبی را می خورد و پس از خوردن سیب به دنبال مالک اصلی آن و طلب رضایت از او و حلال کردنش بر می آید.,"This parable-like story focuses on Sadeq, a young cleric visiting home after a spell at a seminary. Once there, his mother urges him to visit nearby relatives to ask for his cousin's hand. On his way, he encounters a series of characters, all upon whom his gentle positivity has a warming effect. As his journey continues and romance rears its head in the form of the beautiful Salma, begins to question whether his blithe optimism is simple naivety. An almost biblical tale full of heartwarming drama.",6.5,2011,Drama,90
https://www.imvbox.com/watch-persian-movie-iranian-movies/octopus-okhtapus,"Octopus, White forehead",Okhtapus,اختاپوس,"آهوی پیشونی سفید به گونه ای طراحی شده که در آن شخصیت های فولکلور، قدیمی و معروف ایرانی از جمله خاله سوسکه و آقا موشه، آهوی پیشونی سفید، عفریته، عجوزه، سالار، گرگ، روباه، خرس پلیس و . . . نیز حضور دارند.","A highly entertaining fantasy/musical, 'Octopus' focuses on the misadventures of a young fox-girl. Living a life of isolation in the woods, one day a suave, magic performing man visits the fox-girl and invites her on an adventure. Hesitant at first, the fox-girl is eventually persuaded into joining him. However, far from the adventure she once thought, the fox-girl is taken by the man to a city and quickly given to a rich woman as a slave. Stuck in this new, foreign place full of people all with their own agendas, will the fox-girl ever be able to escape? And if so, just who will come to save her?The film is about a deer who faces some incidents when he gets away from his family and home.",3.1,2011,Adventure,90
https://www.imvbox.com/watch-persian-movie-iranian-movies/nadarha,The Broke,Nadarha,ندارها,"اون می گفت خدا به هر كسی این فرصت و لیاقت رو نمی ده كه بتونه در حق دیگران خوبی كنه چه به داراش چه به ندارش، اشتباه ما از همین جا شروع شد از اینكه وسوسه شدیم این فرصت رو به زور از خدا بگیریم.","Unintentionally trapped in a dead-end, after contemplating the social dilemmas, considering a personal way to serve the justice, three youngsters decide to steal from the rich and help the poor. Pleased by the successful heists and human aids, they keep on going without thinking of the consequences. But they gradually begin to see.",7.4,2011,Drama,88
